workId, aired, genres
"21713","Dec 6, 2012 to Mar 28, 2013","Kids"
"30931","2008","Drama, Fantasy, Kids"
"6522","Oct, 2006 to Dec, 2006","Kids"
"33787","Aug 5, 2016 to Oct 21, 2016","Comedy"
"12833","Aug 21, 1991 to Oct 21, 1991","Horror, School, Supernatural"
"27851","Dec 8, 1995","Kids, School"
"36858","Oct 6, 2018","Action, Demons, Fantasy, Magic, Supernatural"
"33897","Mar 24, 1995","Drama"
"30941","2001","Drama, Kids"
"6528","Aug 21, 2009 to Oct 23, 2009","Comedy"
"30131","Jan 5, 2015 to Mar 30, 2015","Kids"
"30605","Jan 5, 2015 to Jun 26, 2015","Comedy"
"25599","1999","Comedy, Fantasy, Kids"
"25597","Oct 25, 2002 to Nov 25, 2002","Fantasy, Comedy, Kids"
"35641","Nov 10, 2012 to Feb 18, 2013","Adventure, Comedy, Kids, Magic"
"35504","Jul 18, 2009 to Apr 1, 2010","Action, Music"
"30029","Dec 4, 1988 to Sep 13, 1990","Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural"
"16832","1985","Action, Adventure, Mecha"
"38781","Apr 18, 2018","Adventure, Comedy, Horror"
"36937","Feb 28, 1997","Action, Drama, Martial Arts, Music"
"22561","Apr 19, 2000","Action, Music"
"18627","Nov 7, 1998","Sci-Fi"
"33083","Jul 3, 2006 to Oct, 2006","Kids"
"33084","Feb 6, 2007 to 2007","Kids"
"36392","Dec 2, 1971","Music"
"24447","Feb 9, 1983","Comedy, Slice of Life"
"20145","Feb 17, 1982","Comedy, Historical, Slice of Life"
"35170","Not available","Kids"
"23741","Jun 16, 2001 to Jun 17, 2001","Drama, Historical, School, Slice of Life"
"36808","Feb 4, 1976","Kids, Music"
"33480","Jun 17, 2016","Adventure, Kids"
"17106","Oct 23, 2009 to Apr 2, 2010","Slice of Life"
"33438","Sep 24, 2018","Action, Supernatural"
"37937","Mar 21, 2018 to Jul 28, 2018","Action, Adventure, Demons, Fantasy, Historical, Martial Arts, Romance"
"4544","Aug 15, 2005","Fantasy"
"2708","Oct 6, 1996 to Mar 30, 1997","Comedy, Fantasy, Kids"
"36672","Dec 27, 2013","Music"
"12139","Feb 1, 1968 to Sep 26, 1968","Action, Mystery"
"6868","Apr 2, 1973 to Sep 24, 1973","Comedy"
"21161","1974","Comedy, Kids"
"33916","Nov 30, 2015 to Jun 20, 2016","Comedy"
"36325","1998","Kids"
"37153","Dec 5, 1962","Music, Kids"
"29747","Mar 30, 2009 to Mar 8, 2010","Kids, Comedy"
"35116","Jan 23, 1990 to Jul 7, 1992","Psychological, Supernatural, Seinen"
"35158","Dec 26, 1992 to Dec 28, 1993","Psychological, Supernatural, Seinen"
"34717","2000","Kids"
"22219","Oct 7, 1970 to Mar 31, 1971","Comedy, Slice of Life"
"36883","Dec 3, 2017","Mecha"
"33319","2016","No genres have been added yet."
"22503","Mar 10, 2014 to Mar 21, 2014","Sci-Fi, Slice of Life, Comedy, Kids, School"
"29099","Jan 5, 2015 to Mar 24, 2015","Sci-Fi, Slice of Life, Comedy, Kids, School"
"30875","Mar 30, 2015 to Sep 22, 2015","Comedy, Kids, School, Sci-Fi, Slice of Life"
"33099","Apr 4, 2016 to Sep 13, 2016","Sci-Fi, Slice of Life, Comedy, Kids, School"
"35295","Apr 3, 2017 to Nov 14, 2017","Sci-Fi, Slice of Life, Comedy, Kids, School"
"37630","Apr 2, 2018 to ?","Sci-Fi, Slice of Life, Comedy, Kids, School"
"37464","Feb 1, 2018","Music, Kids"
"30974","1993","Drama, Kids"
"37387","Jun 20, 2007","Fantasy, Shoujo"
"29363","May, 2001","Comedy, Romance, School, Shoujo, Slice of Life"
"38497","Oct 10, 2018 to Dec 10, 2018","Historical"
"35588","Dec 1, 2006","Music, Kids"
"37009","Dec 2, 2017","Music, Kids"
"30207","Aug 4, 1977","Kids, Music"
"22279","Nov, 2001","Historical, Kids, Samurai"
"37493","Apr, 2018","Kids"
"22711","Nov 21, 2012","Kids, Comedy"
"36574","Aug 15, 2017","Fantasy"
"38821","Dec 10, 2018 to ?","Romance"
"38771","Oct 7, 2017 to Jul 6, 2018","Music"
"19839","2009","Game, Historical"
"12039","Apr 15, 1988 to Mar 28, 1989","Comedy"
"34022","Dec 17, 2016 to ?","Sports, School, Shounen"
"38583","Oct 24, 2018","Music"
"35979","May 22, 2011","Music"
"31696","Jan 9, 2005 to Jun 19, 2005","Slice of Life"
"31697","Not available","Slice of Life"
"38556","Nov 9, 2018 to Jan 25, 2019","Drama, Music, Romance, Slice of Life"
"37661","Oct 1, 2016","Kids, Fantasy"
"29986","1966","Dementia"
"30767","1965","Action, Adventure, Comedy, Sci-Fi"
"12809","Apr 11, 2003 to Feb 6, 2004","Comedy, Fantasy"
"37753","Apr 16, 2018","Fantasy, Game"
"12807","Jan 2, 1969","Adventure"
"36394","Oct 2, 1989","Music"
"32860","Oct 21, 2013 to Oct 22, 2013","Music"
"37020","Oct 2, 2017 to ?","Comedy"
"37343","Feb 15, 2018 to ?","Kids"
"7419","Oct 19, 1989 to Sep 27, 1990","Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power"
"34248","Jun 1, 2007","Action, Adventure"
"31701","Not available","Kids, Historical"
"22757","Feb 28, 2014 to Jun 20, 2014","Slice of Life, Comedy, School"
"24839","Mar 10, 2014 to Jun 13, 2014","Comedy"
"12799","Aug 3, 2002","Action, Adventure, Sci-Fi, Space"
"38490","Jul 18, 2018 to Oct 10, 2018","Action, Adventure, Fantasy, Historical, Martial Arts"
"31150","2005 to ?","Adventure, Comedy, Kids"
"37391","Jan 16, 2014","Adventure, Comedy, Kids"
"18491","Jan 12, 2012","Adventure, Comedy, Kids"
"18489","Jan 21, 2011","Adventure, Comedy, Kids"
"37390","Jan 24, 2013","Adventure, Comedy, Kids"
"37392","Jan 31, 2015","Adventure, Comedy, Kids"
"34129","Jan 29, 2012 to Jul 15, 2016","Action, Adventure, Historical, Supernatural, Drama, Magic, Martial Arts, Fantasy"
"37225","Feb 14, 2014 to May 10, 2014","Kids, Magic"
"37300","Jun 1, 2007 to ?","Adventure, Kids, Magic, Fantasy"
"31700","1999","Action, Kids, Martial Arts"
"37767","Jan 5, 2018","No genres have been added yet."
"30140","Not available","Kids, Adventure"
"33630","Oct 30, 2011 to ?","Sci-Fi, Adventure, Fantasy"
"37149","Aug 11, 2017 to ?","Sci-Fi, Adventure, Fantasy"
"33670","Feb 1, 2006 to Jun, 2006","Action, Adventure, Cars"
"37643","Jun 1, 2017 to Apr 19, 2018","Action, Military, Sci-Fi, Mystery, Space, Supernatural, Mecha"
"32807","Jan 22, 2012 to 2012","Comedy, Kids"
"32820","Nov 27, 2014 to Jan 15, 2015","Adventure, Comedy, Kids"
"32819","Jul 13, 2013 to Sep 25, 2014","Comedy, Kids"
"32821","Jul 10, 2015 to ?","Comedy, Kids"
"32808","Jan 17, 2014","Adventure, Comedy"
"37097","Feb 8, 2013","Adventure, Comedy, Kids"
"32818","Jul 30, 2012 to ?","Comedy, Kids"
"37098","Jan 30, 2014","Adventure, Comedy, Kids"
"37100","Jan 28, 2017","Sci-Fi, Adventure, Kids"
"34677","Jun 9, 2016 to 2016","Comedy, Kids"
"37102","Nov 28, 2017 to Dec 1, 2017","Adventure, Comedy, Kids"
"34676","Feb 13, 2016 to 2016","Comedy, Kids"
"37099","Jan 30, 2016","Adventure, Comedy, Kids"
"37101","Apr 28, 2017 to May 1, 2017","Adventure, Comedy, Kids"
"32809","Jan 30, 2015","Adventure, Comedy"
"37219","Mar 28, 2016 to ?","Comedy, Kids"
"24603","Dec 28, 1981","Fantasy, Comedy, Kids"
"32269","1984","Action, Adventure, Fantasy"
"32270","2006","Action, Adventure, Fantasy"
"31348","Dec, 1980","Kids, Fantasy"
"36669","Oct 3, 2011","Music"
"33744","Aug 4, 2012","Game, Shounen, Supernatural"
"34918","Apr 14, 2010 to Apr 2, 2013","Comedy, Parody"
"36718","Aug 2, 2016","School, Supernatural"
"15815","Aug 15, 2006","Drama, Kids"
"36626","Dec 17, 2017 to Feb 25, 2018","Slice of Life, Comedy"
"26313","1998","Drama, Kids"
"31177","Jul 9, 2015 to Jul 11, 2015","Sports"
"10563","Sep 15, 1979","Action, Sports, Drama"
"20205","Apr 21, 2012","Drama, Slice of Life"
"30985","Apr 26, 2006","Drama, Kids"
"28557","2011","Kids, Drama"
"23765","Feb 19, 1995","Historical, Horror"
"23767","Aug 2, 1995","Historical, Horror"
"17471","Apr 23, 2008 to Jul 25, 2008","Kids"
"12793","Apr 5, 1995 to Jan 24, 1996","Fantasy"
"30116","Apr 5, 1999 to Mar 30, 2002","Kids"
"12791","Mar 17, 1989 to Apr 21, 1996","Adventure, Drama, Shounen"
"33927","Nov 29, 2008","Adventure, Comedy"
"32916","Dec 7, 2011 to Dec 4, 2013","Music, Slice of Life, Comedy"
"10705","Apr 5, 2007 to May 17, 2007","Kids"
"10706","May 5, 2008 to Jun 9, 2008","Kids"
"18817","Jun 22, 2013","Comedy, Kids"
"33933","Sep 2, 2016 to 2019","Comedy"
"36388","Aug 1, 1994","Music"
"36387","Jun 2, 2003","Music"
"30969","2004","Kids"
"32644","Mar 28, 2010","No genres have been added yet."
"5468","Oct 7, 2007 to Jan 6, 2008","Kids, Mystery, Slice of Life"
"21277","Oct, 2007 to Oct, 2008","Comedy, Parody"
"21275","Dec, 2005 to Nov, 2011","Comedy"
"7646","Dec 1, 2009 to May 25, 2010","Comedy, Kids"
"38827","Dec 13, 2018 to ?","Kids"
"29970","Aug 3, 2009","Music"
"28201","Nov 3, 1997 to 1998","Action, Adventure, Mecha, Sci-Fi"
"25589","1990 to 1991","Comedy, School, Slice of Life, Kids"
"38069","Apr, 2013 to ?","Adventure, Kids, Sports"
"35594","Jun 4, 2017","Action, Fantasy"
"20227","1999","Drama, Historical"
"35353","Apr 27, 2017","Fantasy"
"25815","Dec 17, 1993 to Feb 21, 1995","Action, Comedy, Romance, Shounen"
"10113","Aug 25, 1991 to Mar 25, 1992","Action, School, Shounen"
"27467","2012","Kids, Magic"
"33762","Mar 31, 2015 to Oct 30, 2015","Adventure, Fantasy"
"33763","Mar 25, 2016 to Oct 14, 2016","Adventure, Fantasy"
"32920","2007","Historical, Martial Arts"
"31317","Mar 6, 2009 to Apr 10, 2009","Comedy"
"37191","Aug 7, 1967","Music, Kids"
"26113","2004","Drama, Kids"
"34954","1933","Historical, Samurai"
"35142","Mar 16, 2017 to ?","Comedy, Parody"
"35143","Mar 16, 2017","Comedy, Parody"
"37665","Apr 1, 2018 to Jun 1, 2018","Historical, Parody"
"12781","Oct 26, 1998 to Nov 5, 1999","Comedy"
"34192","2004","Fantasy, Kids"
"38368","Oct 21, 1992","Demons, Horror"
"35119","2010","Music"
"37969","Dec 14, 2018","Comedy, Demons, Kids, Supernatural"
"23351","Apr 1, 1976 to Sep 30, 1976","Adventure, Horror, Psychological, Seinen, Supernatural"
"35279","Not available","Kids"
"7625","Jun 7, 1992 to Dec 6, 1992","Fantasy, Kids"
"37554","Mar 27, 2018 to Jun 1, 2018","Slice of Life, Comedy, Fantasy"
"21129","May, 2010","Historical, Kids, Shoujo"
"36843","Aug 28, 2015","Military, Historical, Drama"
"12771","Mar 30, 1992 to Sep 25, 1992","Slice of Life, Comedy"
"34935","Mar 22, 2016","Kids"
"24981","Nov 20, 1935","Comedy, Kids"
"30119","Dec 25, 2012 to ?","Kids"
"36167","Jul 7, 2009 to ?","Kids"
"34794","Jan 8, 2017 to Mar 26, 2017","Comedy, Kids"
"35385","Jul 2, 2017 to Sep 17, 2017","Comedy, Kids"
"36389","Apr 4, 1974","Music"
"15657","Feb 10, 2012 to Mar 16, 2012","Comedy"
"35166","Not available","Kids"
"37075","Dec 3, 1984","Kids, Music"
"34946","1978","Fantasy"
"30957","Feb 15, 1918","Fantasy, Historical"
"31872","Dec 1, 2014","Kids, Music"
"23345","Dec 21, 1985","Slice of Life"
"15141","Jul 16, 1994","Fantasy"
"35525","Feb 2, 2017","Music, Slice of Life, Kids"
"33828","Oct 19, 2002","Historical"
"38310","Aug 1, 1983","Kids, Music, Parody"
"3500","Jan 18, 2008 to Aug 22, 2008","Comedy"
"24575","May, 1917","Cars"
"37605","Aug, 2012","Music"
"37067","Aug, 2017","Kids, Music"
"26097","2007","Drama, Kids"
"5841","Jan 13, 2009 to Dec 27, 2009","Comedy"
"26307","2001","Drama, Kids"
"36700","Mar 19, 2015 to ?","Kids, Fantasy"
"36399","Aug 1, 2007","Music"
"37609","Apr 7, 2011","Music, Demons"
"37155","Oct 1, 1976","Music, Kids"
"35957","Jul 24, 2017 to Apr 30, 2018","Comedy, Slice of Life"
"29751","Apr 3, 2008","Sci-Fi, Comedy"
"30998","1994","Drama, Kids, Sports"
"38017","Jul 21, 2018","Action, Adventure, Romance, Seinen"
"36271","2003","Kids"
"35022","1990","Drama"
"30763","2011","Drama, Kids"
"35496","Not available","Horror"
"12767","Jun 3, 1966 to Feb 21, 1967","Sci-Fi"
"18983","Jun 14, 2013 to Dec 6, 2013","Kids, Sports"
"22197","May 31, 2014","Kids, Sports"
"36705","Dec 26, 2017 to Mar 6, 2018","Drama, Romance"
"12765","Sep 30, 1968 to Mar 29, 1969","Action"
"38016","Aug 6, 2018 to Aug 17, 2018","Comedy, Slice of Life"
"38220","Aug 22, 2018 to Oct 31, 2018","Action, Adventure, Fantasy"
"5821","Apr 3, 2006 to Feb 6, 2009","Comedy, Kids"
"34651","Mar 28, 2014 to Oct 14, 2014","Fantasy"
"33571","Jul 20, 2015 to Nov 15, 2015","Comedy, Parody, School"
"33570","Jul 20, 2015","Comedy, Parody, School"
"9520","Oct 1, 1973 to Jun 17, 1974","Action, Sci-Fi, Adventure, Mecha"
"9522","Jun 24, 1974 to Dec 30, 1974","Action, Adventure, Mecha, Sci-Fi"
"38093","Feb 15, 2008 to ?","Action, Kids, Sci-Fi, Super Power"
"5234","Oct 4, 2008 to Dec 27, 2008","Comedy, Ecchi"
"23313","Oct, 2003 to Mar, 2004","Comedy, Kids"
"10987","Apr 4, 2004 to Mar 27, 2005","Comedy, Kids"
"22709","Apr, 2005 to Mar, 2006","Comedy, Kids"
"23315","Dec 30, 2003","Comedy, Kids"
"36428","Aug 22, 2016 to Nov 2, 2016","Super Power, Magic, Martial Arts, Fantasy"
"31698","2009","Kids, Cars"
"38557","Nov 24, 2018 to ?","Action, Adventure, Demons, Supernatural, Magic, Fantasy"
"36423","Aug 23, 2012 to Aug 18, 2013","Action, Kids, Shounen"
"36425","Oct, 2013 to Feb 24, 2014","Action, Kids, Shounen"
"36427","Sep 3, 2015 to Oct 12, 2015","Action, Kids, Shounen"
"36429","Oct 4, 2014 to Nov, 2014","Action, Military, Sci-Fi, Adventure, Mecha"
"38606","Jul 21, 2016 to Jul 28, 2016","Action, Supernatural"
"38126","Jan 27, 2015 to Mar 27, 2015","Sci-Fi, Super Power, Kids"
"38124","Dec, 2013 to ?","Sci-Fi, Super Power, Kids"
"38125","Aug 10, 2014 to ?","Sci-Fi, Super Power, Kids, Martial Arts"
"38131","May 27, 2017 to Dec 28, 2017","Sci-Fi, Super Power, Kids"
"38117","2005","Sci-Fi, Super Power, Kids"
"38135","Dec 29, 2016 to Jan 4, 2017","Sci-Fi, Adventure, Super Power, Kids"
"38140","Mar 30, 2018 to May 4, 2018","Sci-Fi, Adventure, Super Power, Kids"
"38128","Apr 29, 2016 to Aug 24, 2016","Kids, Sci-Fi, Super Power"
"38122","Sep, 2010 to ?","Sci-Fi, Super Power, Kids, Fantasy"
"38138","May 18, 2018 to ?","Sci-Fi, Sports, Super Power, Kids"
"38132","Jun 28, 2012","Sci-Fi, Super Power, Kids"
"38129","Oct 28, 2016 to Dec 29, 2016","Sci-Fi, Super Power, Kids"
"38118","Jul, 2006 to 2006","Sci-Fi, Super Power, Kids, Martial Arts"
"38127","Sep 18, 2015 to Dec, 2015","Sci-Fi, Super Power, Kids"
"38119","Jul, 2007 to 2007","Sci-Fi, Historical, Sports, Super Power, Kids"
"38123","Sep, 2012 to ?","Sci-Fi, Super Power, Kids"
"38134","Jan 7, 2017","Sci-Fi, Super Power, Kids, Magic"
"38133","May 31, 2014","Sci-Fi, Super Power, Kids"
"38120","May, 2008 to 2008","Sci-Fi, Sports, Super Power, Kids, School"
"38137","Jul 10, 2015","Sci-Fi, Super Power, Kids"
"38136","Jun 10, 2015 to Aug, 2015","Sci-Fi, Super Power, Kids"
"11093","Jul 12, 1991","Adventure, Music, Mystery"
"32733","Oct 19, 2015 to Oct 23, 2015","Comedy, Slice of Life"
"34817","Mar 18, 2017 to Mar 25, 2017","Comedy, Shounen"
"19717","Jun 25, 1992","Action, Comedy"
"12759","Feb 21, 1996 to Apr 21, 1999","Fantasy"
"32557","Mar 2, 2014 to May 8, 2014","Comedy, Horror"
"30089","2011 to 2012","Comedy, Horror"
"38078","Mar 19, 2005","Sci-Fi"
"13167","May 18, 2011 to Nov 16, 2011","Kids"
"35734","Dec 8, 2015","Music"
"35094","Apr, 1969","Drama, Historical"
"11097","Mar 20, 1982","Drama"
"11095","Jul 4, 1992","Adventure"
"35100","2016","Drama, Kids"
"28543","2014","Kids, Drama"
"35099","2016","Drama, Kids"
"35149","Not available","Drama, Kids"
"36559","Nov 11, 1995","Demons, Kids"
"18967","Apr 1, 1988","Comedy, Historical, Sci-Fi"
"13455","Apr 3, 2012 to Feb 26, 2013","Comedy"
"37207","Oct 26, 2018","Drama, Romance, School, Slice of Life"
"38285","Jan 21, 2014","Drama, Romance, School, Slice of Life"
"37956","Jan 9, 2019 to Mar 27, 2019","Romance, School, Shoujo"
"38735","Jun, 2019 to ?","Action, Sci-Fi, Adventure, Mystery, Horror, Psychological, Drama, Romance, Shoujo"
"38670","Oct, 2019 to ?","Music, School"
"33736","Not available","School"
"37985","2019 to ?","Comedy, Slice of Life"
"38815","Dec 20, 2018","Comedy, Slice of Life"
"37403","Not available","Drama, School, Shounen, Sports"
"38274","Not available","Sports, Drama"
"33839","Not available","Comedy, School, Shounen"
"37747","Jan 9, 2019 to Mar 27, 2019","Slice of Life, Comedy"
"20471","Not available","Military, Sci-Fi"
"34779","Not available","Action, Fantasy"
"38753","Jul, 2019 to ?","Drama, School, Shounen"
"38416","Not available","Action, Adventure, Comedy, Fantasy"
"36882","Jul, 2019 to ?","Action, Adventure, Fantasy"
"38464","Jan 25, 2019","Drama, Romance"
"37996","Dec 26, 2018","Comedy, Drama, School"
"38572","Not available","Fantasy"
"38328","Not available","Action, Historical, Military"
"36483","Jan 12, 2019 to Mar 30, 2019","Music, Shoujo"
"37994","Not available","Action, Mystery, Police, Psychological, Supernatural, Thriller"
"37525","Not available","No genres have been added yet."
"38740","Jan 11, 2019","Action, Adventure, Historical, Demons, Drama, Romance, Martial Arts, Fantasy"
"37869","Jan 3, 2019 to Mar 28, 2019","Music"
"37870","Jan, 2020 to ?","Music"
"37483","Apr, 2019","Action, Comedy, Police, Seinen"
"38199","Jan 12, 2019 to Mar 30, 2019","Music, Fantasy"
"34900","Not available","Mystery, Drama"
"37498","2019 to ?","Action"
"38749","Not available","Sci-Fi, Thriller"
"38408","Oct, 2019 to ?","Action, Comedy, School, Shounen, Super Power"
"38699","Feb 13, 2019","Action, Comedy, Super Power, School, Shounen"
"38302","Not available","Comedy, Josei, School, Slice of Life"
"37839","Not available","Sci-Fi, Romance"
"37828","2019 to ?","Action, Comedy, Drama, Thriller"
"38186","Apr 7, 2019 to ?","Comedy, Harem, Romance, School, Shounen"
"37451","Jan 4, 2019 to Mar 29, 2019","Psychological, Mystery, Horror"
"38003","Apr 12, 2019 to ?","Action, Mystery, Super Power, Supernatural, Seinen"
"38014","Mar 9, 2019","No genres have been added yet."
"37435","Apr 11, 2019 to ?","Drama, Music, Romance, Sci-Fi"
"9488","Jun 29, 2019","Action, Sci-Fi"
"37379","Oct, 2019 to ?","Game, Slice of Life, Sports, Drama, School, Josei"
"37914","Not available","Sci-Fi, Space"
"37437","Not available","Action, Demons, Horror, Super Power, Supernatural"
"38226","Apr 6, 2019 to ?","Comedy, Seinen"
"38013","Mar 9, 2019","No genres have been added yet."
"38390","Not available","Music, Comedy, School"
"38767","Apr 2, 2019 to ?","Slice of Life, Comedy"
"38157","Jan 8, 2019 to Mar 26, 2019","Action, School, Sci-Fi, Sports"
"37516","Feb 8, 2019","Action, Mystery, Comedy, Shounen"
"34437","Feb 9, 2019","Action, Drama, Mecha, Military, Sci-Fi, Super Power"
"38629","Apr 19, 2019","Comedy, Seinen"
"38742","2019 to ?","Action, Mystery, Comedy, Historical, Demons, Psychological, Thriller, Martial Arts"
"37262","Jun 14, 2019","Action, Adventure, Magic, Fantasy"
"38656","Not available","Action, Mystery, Shounen"
"36633","Jan 11, 2019 to Mar 29, 2019","Sci-Fi, Harem, Comedy, Romance, Mecha, School"
"38279","Not available","Drama, Shoujo"
"38770","Apr 12, 2019","Action, Mystery, Comedy, Police, Drama, Shounen"
"35901","Not available","Action, Mystery, Comedy, Police, Shounen"
"38731","Apr 2, 2019 to ?","Comedy, Sports, School, Shounen"
"38088","2020","Action, Adventure, Comedy, Drama"
"38449","Jan 10, 2019 to Mar 21, 2019","School"
"37982","Jan 12, 2019 to Mar 30, 2019","Drama, Romance, School, Shounen"
"38530","Mar 1, 2019","Adventure, Fantasy, Kids, Sci-Fi, Space"
"38668","Not available","Action, Comedy, Fantasy, Horror, Seinen"
"37520","Jan 7, 2019 to ?","Action, Adventure, Demons, Historical, Shounen, Supernatural"
"38145","Jan 9, 2019 to Mar 27, 2019","Comedy, Slice of Life"
"38436","Not available","Action, Adventure, Demons, Fantasy, Martial Arts, Romance, Supernatural"
"38691","Jul, 2019 to ?","Adventure, Sci-Fi, Shounen"
"35211","2017 to ?","Mystery, Sci-Fi, Shounen, Thriller"
"37347","Jul, 2019 to ?","Action, Adventure, Comedy, Fantasy, Romance"
"37348","Feb 15, 2019","Action, Adventure, Comedy, Fantasy, Romance"
"38544","Jan 4, 2019 to Mar 22, 2019","Military, Slice of Life, Drama, Fantasy"
"38062","Jan 13, 2019 to Mar 31, 2019","Slice of Life, Magic, Fantasy"
"38671","Jul 6, 2019 to ?","Action, Sci-Fi, Shounen"
"32212","Jul 7, 2019 to ?","Music, School, Shoujo"
"35609","2019","Adventure, Magic, Fantasy"
"36792","Jan 16, 2019","Comedy, Drama, Romance, Ecchi"
"37346","Not available","Action, Comedy, Fantasy"
"3786","2020","Action, Sci-Fi, Mecha"
"38086","2020 to ?","Action, Supernatural, Magic, Fantasy"
"38085","2020","Action, Supernatural, Magic, Fantasy"
"38084","Oct, 2019 to ?","Action, Fantasy, Magic, Supernatural"
"33049","Jan 12, 2019","Action, Fantasy, Magic, Supernatural"
"33050","2020","Action, Fantasy, Magic, Supernatural"
"38719","Feb 14, 2019 to ?","Action, Sci-Fi, Mecha"
"34332","Jan 11, 2019 to Mar 29, 2019","No genres have been added yet."
"37600","Jun 29, 2019","Action, Sci-Fi, Slice of Life, Mecha"
"38400","2020","Slice of Life, Sports, Drama, School"
"38680","Apr 6, 2019 to ?","Slice of Life, Comedy, Drama, Romance, Fantasy, Shoujo"
"37958","Jan 5, 2019 to Mar 30, 2019","Comedy, Demons, Supernatural"
"38527","Feb 27, 2019","Slice of Life, Comedy"
"32455","Not available","Music"
"38799","2020 to ?","Action, Military, Sci-Fi, Police, Mecha, Seinen"
"35380","Not available","Comedy, Parody"
"36369","2019","Action, Drama, Military, Sci-Fi, Space"
"36370","2019","Action, Drama, Military, Sci-Fi, Space"
"36371","2019","Action, Drama, Military, Sci-Fi, Space"
"28613","Not available","Action, Adventure, Mecha"
"38081","Jun 15, 2019","Military, School"
"37998","Jan 10, 2019 to Mar 28, 2019","Action, Sci-Fi"
"38333","2019","Slice of Life, Comedy"
"38337","2020 to ?","Slice of Life, Comedy"
"38710","Mar 19, 2019 to Sep 19, 2019","Action, Adventure, Historical, Seinen"
"38101","Jan 11, 2019 to Mar 29, 2019","Harem, Comedy, Romance, School, Shounen"
"36587","Oct, 2019 to ?","Adventure, Fantasy"
"37154","Jan 11, 2019 to Mar 29, 2019","Action, Adventure, Magic, Fantasy"
"35868","Mar 15, 2019","Action, School"
"30532","Not available","Action, Mecha, Sci-Fi"
"38714","2019","Action, Sci-Fi, Space, Mecha"
"37806","Apr 7, 2019 to ?","Action, Adventure, Super Power, Fantasy, Shounen"
"38660","Jan 19, 2019","Mystery, Comedy, Police, Drama"
"38830","2020 to ?","Action, Fantasy"
"38091","Apr 8, 2019 to ?","School, Sports"
"34972","May 24, 2019","Drama"
"38268","Apr 4, 2019 to ?","Action, Adventure, Fantasy, Magic"
